customer_id,customer_identifier_hash,first_name,last_name,date_of_birth,gender,province,email_masked,mobile_masked,bank_name,account_type,is_verified,created_at,is_repeat_customer,employment_status,net_income_zar
149,800F22364D94,Trevor,Du Plessis,1971-02-24,Female,Northern Cape,tre***@webmail.co.za,+27 79 2****,Nedbank,savings,1,2026-05-13 21:59:22,0,employed,29349.06
150,FC487284340A,Gareth,Arendse,1985-10-08,Prefer not to say,,gar***@gmail.com,+27 76 1****,FNB,Savings,1,2026-02-07 11:06:02,0,Unemployed,24874.11
151,A773A95ECF78,Zanele,Ngcobo,,Non-binary,KwaZulu-Natal,zan***@icloud.com,,Capitec,savings,1,2025-05-03 10:55:49,1,EMPLOYED,
152,2C492123,Gareth,Khumalo,1968-05-17,Male,Free State,,+27 79 3****,,Savings,1,2023-06-24 19:32:27,1,,46947.21
153,C64109BDDF53,Gareth,Coetzee,1977-09-20,F,Gauteng,gar***@yahoo.co.za,+27 78 7****,FNB,CHEQUE,1,2023-04-02 14:12:43,0,Self-Employed,68957.31
154,F97E608067D8,Michael,Ngcobo,2004-03-28,,Eastern Cape,mic***@icloud.com,+27 83 5****,,Savings,1,2024-08-04 13:50:44,0,Employed,75888.24
155,891F60AB5AD5,Nokwanda,Botha,1988-02-01,F,Mpumalanga,nok***@outlook.com,,Nedbank,CHEQUE,0,2023-02-07 18:43:22,0,EMPLOYED,79699.58
156,3CDF760B8CC4,Pieter,Daniels,1981-07-27,Prefer not to say,Gauteng,pie***@outlook.com,+27 84 2****,Nedbank,Cheque,0,2026-04-04 13:55:08,0,EMPLOYED,44285.41
157,D71E2E562382,Nadine,Vermeulen,2001-03-11,Female,Mpumalanga,nad***@webmail.co.za,+27 85 8****,,,1,2024-06-30 14:38:14,1,,10960.66
158,F8D64C97A638,Nadine,Du Plessis,2003-08-23,,Western Cape,nad***@outlook.com,+27 72 2****,Standard Bank,CHEQUE,1,2025-04-09 08:38:47,0,EMPLOYED,50862.87
159,9B07DDF8A82C,Palesa,Langa,11-23-1998,M,Western Cape,pal***@yahoo.co.za,+27 76 8****,Standard Bank,Savings,0,2025-08-07 21:05:46,0,Self-Employed,75338.18
160,C3DBBC8C,Nadine,Khumalo,1991-06-15,Male,KwaZulu-Natal,nad***@webmail.co.za,+27 72 6****,Nedbank,Cheque,1,2023-03-31 12:58:21,1,Self-Employed,18415.01
161,DBC19642C5E3,Sarah,Hendricks,1984-12-25,Male,,sar***@gmail.com,+27 82 3****,Standard Bank,,1,2023-01-14 14:56:35,0,employed,66509.1
162,0575A038,Lerato,Jacobs,1968-11-12,,Free State,ler***@icloud.com,+27 83 2****,Absa,Savings,1,2025-01-24 19:52:04,0,,26962.45
163,F919F1CF92E1,Riaan,Botha,1986-09-14,F,Gauteng,ria***@yahoo.co.za,+27 78 3****,Nedbank,Cheque,1,2025-11-30 22:31:51,1,employed,26786.6
164,CD9C4C7D954C,Sipho,Mokoena,1994-11-26,Non-binary,,sip***@gmail.com,+27 83 6****,Capitec,savings,1,2026-06-15 07:53:11,1,Unemployed,74170.98
165,D469C2B7DC17,Amina,Daniels,1973-08-05,Prefer not to say,Western Cape,ami***@yahoo.co.za,+27 71 3****,Discovery Bank,Cheque,1,2024-11-25 19:40:34,1,employed,19053.42
166,938956DF03BD,Fatima,Steyn,1985-12-02,Non-binary,Limpopo,fat***@gmail.com,+27 71 9****,FNB,CHEQUE,1,2024-09-27 17:09:49,0,,43711.0
167,0C19C9952E2D,Trevor,PILLAY,1967-08-13,M,Mpumalanga,,+27 76 7****,FNB,savings,1,2024-07-12 11:10:17,0,Employed,46971.93
168,3820C94AECA4,Nomsa,De Villiers,09 Jun 2000,M,,,+27 79 5****,Nedbank,CHEQUE,1,2024-11-11 13:45:48,0,,47584.2
169,A3AD45072716,Riaan,Mthembu,1971-08-10,M,Mpumalanga,ria***@webmail.co.za,+27 72 5****,Standard Bank,savings,1,2026-03-22 11:32:06,0,,13023.6
170,3FDAC060F0CA,Ayesha,Hendricks,1999-08-13,Male,Free State,aye***@icloud.com,+27 73 7****,TymeBank,,1,2025-08-06 17:35:06,0,Self-Employed,35434.53
171,99CD70AC3B0B,Nokwanda,Mahlangu,1989-06-16,F,KwaZulu-Natal,nok***@webmail.co.za,+27 82 3****,Absa,savings,1,2024-12-06 09:37:00,0,,27063.85
172,62036E1163FE,Nomsa,Daniels,1965-12-18,F,Mpumalanga,nom***@icloud.com,+27 73 5****,Standard Bank,savings,0,2024-08-13 11:08:00,0,,59100.44
173,E673D1235232,Sarah,Jacobs,1970-03-21,M,Northern Cape,sar***@outlook.com,+27 84 1****,FNB,savings,1,2026-03-26 18:02:02,0,EMPLOYED,48520.16
174,023B42FC7078,Ayesha,Jacobs,1998-05-15,F,Gauteng,,+27 78 6****,Nedbank,savings,1,2024-08-15 12:02:44,0,EMPLOYED,24533.24
175,09F2E21957D8,Deon,Sithole,22/01/2001,Non-binary,Limpopo,deo***@gmail.com,+27 84 8****,Absa,savings,0,2025-09-20 12:51:33,0,Unemployed,77550.92
176,51225A33D720,Nadine,Singh,1991-07-08,Male,Gauteng,nad***@yahoo.co.za,+27 83 3****,Standard Bank,Cheque,1,2023-01-25 16:59:51,0,Pensioner,77132.2
177,52D20D94C846,Michael,Dlamini,1999-11-12,Non-binary,Limpopo,mic***@outlook.com,+27 84 8****,TymeBank,Cheque,1,2023-01-18 09:00:26,0,employed,38445.67
178,7879C04F01F8,Fatima,Botha,1977-01-01,M,Gauteng,fat***@icloud.com,+27 73 2****,Standard Bank,Savings,1,2025-05-24 17:16:10,0,Unemployed,33709.93
179,E7D3A08EF958,Michael,Botha,1981-03-15,Male,Free State,mic***@yahoo.co.za,+27 72 1****,Capitec,Cheque,1,2023-03-19 19:17:09,0,Pensioner,43653.73
180,9790E607730D,Amina,Singh,1992-07-28,F,North West,ami***@yahoo.co.za,+27 85 7****,Discovery Bank,Savings,1,2024-02-20 12:35:02,0,EMPLOYED,57191.17
181,2BE4A648BEC8,Gareth,Steyn,,Male,Eastern Cape,gar***@yahoo.co.za,+27 82 1****,Absa,Savings,0,2025-12-07 21:43:55,1,EMPLOYED,
182,8DE2E604,Nadine,Singh,20 Aug 1966,Male,KwaZulu-Natal,nad***@webmail.co.za,+27 84 3****,Standard Bank,CHEQUE,1,2026-01-22 11:20:53,1,,18008.57
183,AF778DF17193,Pieter,Jacobs,1991-03-23,F,,pie***@gmail.com,+27 72 8****,Discovery Bank,CHEQUE,0,2023-10-21 15:33:28,0,Self-Employed,
184,ACBDF756391A,Lerato,Steyn,,Female,Northern Cape,ler***@icloud.com,+27 82 8****,,Cheque,1,2025-10-15 12:10:42,0,Employed,26379.84
185,98069DB10B29,Bongani,Mahlangu,1994-01-04,Male,Eastern Cape,bon***@webmail.co.za,+27 85 4****,Absa,Cheque,0,2025-02-08 14:04:30,0,Employed,15870.6
186,142ECEE285FD,Nkosi,Sithole,1989-06-05,Male,Western Cape,nko***@webmail.co.za,+27 78 3****,Discovery Bank,Cheque,1,2024-04-15 09:26:54,0,,49368.57
187,F102E9BD315C,Pieter,Mokoena,1992-12-28,Female,Western Cape,,+27 83 5****,TymeBank,CHEQUE,1,2026-02-17 07:44:46,0,Self-Employed,27184.28
188,20EECC7E75D2,Ayesha,Mokoena,1995-11-10,Prefer not to say,Free State,aye***@gmail.com,+27 72 4****,Absa,savings,1,2026-01-15 13:50:43,0,employed,
189,DF6A67AE782F,Nokwanda,De Villiers,1968-02-13,Male,Eastern Cape,nok***@gmail.com,+27 84 9****,Discovery Bank,savings,1,2025-05-16 15:03:04,0,Unemployed,42608.76
190,80E860F6EAFE,Amina,Steyn,1999-11-27,Male,North West,ami***@gmail.com,+27 76 2****,Discovery Bank,Savings,1,2023-09-28 22:22:26,0,EMPLOYED,26863.76
191,B9FA490E7077,Zanele,Du Plessis,1986-07-19,M,Limpopo,zan***@outlook.com,+27 76 8****,Absa,Cheque,0,2026-01-01 16:11:11,1,Self-Employed,8086.36
192,E5409AC4EC7D,Nadine,Mthembu,1981-06-06,Prefer not to say,KwaZulu-Natal,nad***@webmail.co.za,,TymeBank,savings,1,2025-08-28 16:48:36,1,,73016.06
193,CEAEA7C66A59,Riaan,Dlamini,1995-01-05,Non-binary,Western Cape,ria***@outlook.com,+27 76 3****,Discovery Bank,Savings,1,2024-02-03 22:20:38,0,EMPLOYED,16095.95
194,6130ACBDE52D,Liesl,Khumalo,1988-01-10,Prefer not to say,Free State,lie***@webmail.co.za,+27 79 2****,Absa,,1,2025-02-08 09:00:26,0,Pensioner,39659.0
195,D9FD36840219,Nadine,Van Wyk,1976-07-10,M,,nad***@yahoo.co.za,+27 85 5****,Absa,CHEQUE,0,2023-02-28 10:48:17,0,Employed,32131.96
196,E5BFA59C9DCB,Sarah,Botha,1995-12-27,Male,North West,sar***@gmail.com,,Absa,Savings,0,2023-07-13 12:34:20,0,,64990.79
197,B09308F83B47,Riaan,STEYN,1988-02-18,Prefer not to say,KwaZulu-Natal,ria***@outlook.com,+27 83 7****,TymeBank,Savings,1,2023-08-27 11:59:01,0,Unemployed,32192.64
198,AB873C1A315C,Palesa,Du Plessis,1986-03-23,F,KwaZulu-Natal,,,,Savings,1,2023-03-30 09:19:42,0,,14284.52
199,44C24C54,Deon,Van Wyk,1976-11-12,Non-binary,Northern Cape,,+27 84 8****,TymeBank,savings,1,2023-01-09 10:59:13,0,Unemployed,18884.43
200,FAE2AD3D30BA,Sipho,Sithole,1987-07-14,Male,North West,,+27 82 2****,Nedbank,CHEQUE,1,2024-08-18 20:12:54,0,,75431.15
201,6E8A174295E8,Thandi,Mabunda,1996-11-04,F,Gauteng,tha***@outlook.com,+27 84 9****,Discovery Bank,CHEQUE,1,2026-04-30 15:48:50,0,Unemployed,50237.41
202,7351C743664E,Amina,Du Plessis,1982-03-25,Male,Western Cape,ami***@webmail.co.za,+27 78 2****,Capitec,CHEQUE,0,2024-08-24 22:31:32,0,employed,69475.42
203,F91290C0F338,Michael,Arendse,,M,Limpopo,mic***@outlook.com,+27 79 5****,Standard Bank,CHEQUE,0,2025-11-03 08:25:16,0,employed,51270.48
204,4AC9AABC,Fatima,Zulu,19 Jan 1968,Prefer not to say,Mpumalanga,fat***@outlook.com,+27 85 4****,Capitec,Savings,1,2026-01-07 17:02:29,0,employed,
205,549173328530,Amina,Coetzee,1966-06-13,Female,Northern Cape,ami***@icloud.com,+27 79 3****,,Cheque,1,2024-08-31 19:51:14,0,EMPLOYED,12105.02
206,D2C06FFAFA35,Ayesha,Coetzee,1998-08-14,Prefer not to say,Mpumalanga,aye***@icloud.com,+27 83 2****,Nedbank,CHEQUE,1,2024-07-02 20:59:36,0,employed,39686.5
207,DA78461C4AD8,Priya,Mabunda,1984-07-14,Non-binary,Limpopo,pri***@gmail.com,+27 71 3****,Nedbank,CHEQUE,1,2024-02-18 12:17:08,0,Unemployed,25832.9
208,5750C476C101,Gareth,Daniels,1996-01-02,Prefer not to say,Gauteng,gar***@gmail.com,+27 83 2****,Nedbank,savings,1,2024-05-02 10:49:51,0,Unemployed,60292.73
209,EB30326F8279,Priya,Ngcobo,1992-04-05,Male,Mpumalanga,pri***@webmail.co.za,+27 74 3****,TymeBank,,1,2023-03-13 08:44:58,1,Unemployed,28195.14
210,E1759D363C78,Liesl,MABUNDA,1972-09-28,Non-binary,Eastern Cape,lie***@yahoo.co.za,+27 85 5****,Capitec,CHEQUE,1,2024-11-12 20:56:58,0,,24572.76
211,D3C5D82886B6,Sarah,Mahlangu,2000-12-11,F,Free State,sar***@gmail.com,+27 74 6****,TymeBank,savings,0,2024-06-17 12:43:37,0,,11329.92
212,37FC5FFD383C,Mandla,Khumalo,2001-04-01,Prefer not to say,KwaZulu-Natal,man***@yahoo.co.za,,Nedbank,CHEQUE,1,2023-08-31 14:45:13,1,,24965.21
213,7684A72CC82D,Mandla,Jacobs,1992-04-20,,Limpopo,man***@icloud.com,+27 82 1****,Discovery Bank,CHEQUE,1,2025-05-16 15:04:06,0,Employed,22613.11
214,0D4A4290D377,palesa,Mabunda,2003-12-24,F,Northern Cape,pal***@icloud.com,+27 78 9****,Absa,CHEQUE,1,2024-10-03 08:08:31,0,EMPLOYED,37256.45
215,84B2DCDAEE0E,Pieter,Mahlangu,1981-09-11,M,North West,,+27 76 2****,,savings,1,2025-09-20 21:31:07,1,Employed,20280.03
216,AFBFE7F87A09,Lerato,Pillay,1997-05-19,M,Gauteng,ler***@gmail.com,+27 85 2****,Capitec,,1,2025-09-09 21:40:17,0,Unemployed,54212.96
217,6AB8C6526286,Bongani,Pillay,2001-03-07,M,Free State,,+27 74 2****,Absa,Cheque,1,2025-06-04 16:57:43,1,Unemployed,67403.97
218,B752C8B495A0,Amina,Mthembu,1989-08-09,Prefer not to say,Gauteng,ami***@outlook.com,+27 73 6****,,CHEQUE,1,2024-09-07 11:08:43,0,,37079.89
219,21124E578B5C,Nomsa,Petersen,1967-09-04,Non-binary,Gauteng,nom***@webmail.co.za,,Standard Bank,savings,1,2025-07-10 15:21:58,1,Self-Employed,61027.2
220,E5379B88,Nokwanda,Dlamini,1992-09-01,F,North West,nok***@webmail.co.za,,Capitec,Cheque,0,2025-09-12 11:41:15,0,,64250.87
221,98576D3C,Fatima,Mthembu,1974-08-14,,North West,,+27 71 2****,Discovery Bank,,1,2025-09-22 22:14:45,0,,48230.25
222,34759E297EA6,Pieter,Vermeulen,04 Aug 1991,F,Mpumalanga,pie***@yahoo.co.za,+27 85 5****,TymeBank,CHEQUE,1,2025-08-25 12:39:13,0,EMPLOYED,55029.23
223,EA46C6BE0089,Trevor,Sithole,2003-08-04,Male,Limpopo,tre***@gmail.com,+27 78 5****,Capitec,CHEQUE,1,2024-12-28 08:49:56,0,Self-Employed,70527.18
224,F39D1B0E44D2,Sipho,Steyn,1968-08-26,Male,Western Cape,sip***@yahoo.co.za,+27 76 8****,Standard Bank,Savings,1,2024-11-16 11:07:54,1,Pensioner,
225,D98B70AAD674,Amina,Zulu,1983-09-06,Female,Northern Cape,ami***@webmail.co.za,+27 82 9****,Absa,CHEQUE,1,2025-11-25 09:05:21,0,Pensioner,17324.35
226,56A85916A3F5,Michael,Mabunda,1974-10-02,Prefer not to say,Northern Cape,mic***@gmail.com,+27 83 7****,Standard Bank,CHEQUE,1,2024-02-09 16:05:02,0,Pensioner,60503.92
227,EEFDCE49B6F3,Nomsa,Hendricks,17 Feb 1978,Female,Limpopo,nom***@gmail.com,+27 76 7****,Capitec,Savings,1,2023-01-11 21:21:15,1,Unemployed,55019.18
228,7A630D2A550D,Deon,Mabunda,1973-12-13,Non-binary,KwaZulu-Natal,deo***@gmail.com,+27 73 5****,Absa,CHEQUE,1,2025-03-19 15:37:31,0,Pensioner,76086.5
229,09B59614BFD1,Sarah,Sithole,1974-09-05,F,,sar***@gmail.com,+27 79 2****,,,1,2025-02-05 16:18:31,0,,63784.44
230,EA37B149C88D,fatima,Hendricks,,Male,Limpopo,fat***@icloud.com,+27 73 6****,TymeBank,,1,2025-04-18 19:14:57,0,Unemployed,76855.96
231,C06ECEB5,Priya,Botha,1970-03-23,F,Eastern Cape,pri***@gmail.com,+27 83 2****,Capitec,Cheque,1,2024-02-26 14:53:45,0,Employed,50514.11
232,625D9A4D4DD3,Michael,Singh,14/06/1966,M,KwaZulu-Natal,mic***@yahoo.co.za,+27 85 2****,Absa,Savings,1,2024-10-17 11:26:57,0,Unemployed,67080.6
233,98F1848DDCB9,Trevor,Ngcobo,20031008,M,,tre***@yahoo.co.za,+27 84 7****,Nedbank,Cheque,1,2025-07-02 09:54:40,1,,32997.89
234,1BE0976D,Zanele,Langa,1992-09-15,,North West,zan***@outlook.com,+27 83 3****,Nedbank,,1,2023-10-14 15:56:27,1,employed,65154.24
235,71F292B17A7B,Bongani,Vermeulen,1981-12-15,,KwaZulu-Natal,bon***@gmail.com,+27 85 2****,TymeBank,CHEQUE,1,2026-01-08 07:57:53,0,EMPLOYED,77902.93
236,7A9610704230,Palesa,DE VILLIERS,1989-03-27,,Western Cape,pal***@gmail.com,+27 85 4****,Standard Bank,Savings,1,2024-03-04 07:12:52,0,Employed,47682.67
237,91297E5F6CE3,Nomsa,Van Wyk,2001-11-22,M,Northern Cape,nom***@gmail.com,+27 85 6****,,CHEQUE,1,2024-10-23 20:54:26,0,Employed,39994.0
238,311A164958AF,Michael,Pillay,1979-01-09,M,Eastern Cape,mic***@outlook.com,,Standard Bank,savings,0,2023-08-09 22:15:21,0,,64558.33
239,4990AEC05C35,Palesa,Mahlangu,1993-02-21,F,KwaZulu-Natal,pal***@icloud.com,+27 72 2****,Absa,,1,2024-04-22 07:29:24,0,,51515.8
240,A19ABA891925,Gareth,Mabunda,08-17-1966,M,Northern Cape,gar***@icloud.com,,Absa,savings,1,2023-10-26 11:30:19,0,Unemployed,5606.14
241,51345A32C2CE,Nokwanda,Jacobs,1968-04-17,F,Gauteng,nok***@webmail.co.za,+27 78 9****,Standard Bank,Savings,1,2025-10-12 14:58:00,1,EMPLOYED,51794.0
242,734A0E77AF48,Priya,Zulu,,Male,KwaZulu-Natal,,+27 71 3****,FNB,Cheque,1,2024-05-18 12:12:01,1,,12589.27
243,4A6FC56F0A90,Nadine,Khumalo,1972-06-07,M,Gauteng,nad***@icloud.com,+27 78 4****,FNB,Cheque,1,2023-11-01 17:15:03,0,,43120.21
244,0E20C7167B46,Amina,Van Wyk,1970-08-26,M,Northern Cape,ami***@webmail.co.za,+27 82 5****,TymeBank,Savings,0,2025-07-14 14:25:13,0,Pensioner,47852.78
245,C35C8851E189,Liesl,Botha,05 Feb 2000,Prefer not to say,Free State,,+27 82 3****,Absa,savings,1,2026-01-24 09:50:17,1,Employed,32017.77
246,28CA2CA704A2,Bongani,Van Wyk,1986-05-10,Female,Northern Cape,bon***@yahoo.co.za,+27 79 5****,Nedbank,Cheque,0,2024-04-09 13:30:14,0,EMPLOYED,30549.47
247,7898BB5661A3,Trevor,Arendse,1991-04-15,,Mpumalanga,tre***@webmail.co.za,+27 83 4****,Nedbank,Cheque,1,2026-03-09 19:24:13,0,Employed,19125.4
248,6F510D52F633,Deon,Mthembu,1984-02-06,Female,Free State,,,Absa,CHEQUE,1,2023-09-22 20:30:47,0,Pensioner,69927.46
249,9693A4CA361F,Trevor,Hendricks,1992-12-22,F,,tre***@webmail.co.za,+27 74 6****,Standard Bank,Savings,1,2025-07-23 18:44:53,0,Pensioner,65748.86
250,B8C695251D75,Zanele,Sithole,2004-12-14,Male,KwaZulu-Natal,zan***@gmail.com,+27 74 6****,Nedbank,,1,2025-10-30 17:26:28,1,Unemployed,
251,E49B2967D79B,Gareth,Steyn,,Male,KwaZulu-Natal,,+27 83 7****,Standard Bank,savings,0,2023-02-06 10:11:18,0,employed,17634.0
252,A35045F904C1,Thandi,Mabunda,1982-03-15,,Northern Cape,tha***@yahoo.co.za,+27 84 1****,Discovery Bank,Cheque,0,2024-02-14 09:01:26,0,Employed,19411.39
253,0A38501B,Zanele,Dlamini,1975-12-06,M,Northern Cape,zan***@outlook.com,+27 78 2****,,Cheque,1,2024-07-24 18:02:04,1,Pensioner,49915.18
254,B97B7DC02B38,Sipho,Steyn,1999-10-06,F,KwaZulu-Natal,,+27 71 7****,TymeBank,Savings,1,2023-09-12 16:15:47,0,,10954.22
255,54D83E6AA013,Amina,Hendricks,1977-03-13,F,KwaZulu-Natal,ami***@webmail.co.za,+27 76 8****,TymeBank,Cheque,1,2024-05-23 14:38:55,0,employed,
256,1525E537B06C,Amina,Petersen,1977-01-21,Female,Gauteng,ami***@outlook.com,+27 73 7****,Nedbank,Cheque,1,2023-06-13 18:25:24,1,Pensioner,42896.94
257,8FC3A9DF5EE2,Nadine,Singh,1966-07-14,F,Free State,nad***@icloud.com,+27 72 4****,FNB,,1,2025-02-05 22:25:59,0,Pensioner,32985.87
258,A0074A9EEF56,Gareth,Coetzee,1969-07-02,Non-binary,Mpumalanga,gar***@gmail.com,+27 79 8****,Capitec,savings,1,2023-10-30 15:38:29,1,Unemployed,48375.63
259,D20D0517409C,Lerato,Mokoena,02-21-1972,Prefer not to say,Free State,ler***@webmail.co.za,+27 79 8****,Nedbank,savings,1,2024-03-05 19:44:19,0,Self-Employed,5118.39
260,1206D2B1A78A,Riaan,Arendse,1998-07-21,Prefer not to say,Gauteng,ria***@gmail.com,+27 74 3****,,,1,2025-02-12 10:17:04,0,Employed,40842.28
261,E39C68BE9806,Sipho,Mokoena,,Female,Western Cape,sip***@webmail.co.za,+27 84 5****,Absa,Cheque,1,2025-02-14 08:22:55,0,,39268.94
262,665415B1B7DC,Priya,Jacobs,1966-10-04,M,North West,,+27 78 9****,TymeBank,CHEQUE,1,2025-03-30 09:22:27,0,EMPLOYED,72890.21
263,1B329D6B55B0,Fatima,Mahlangu,19771205,Male,Northern Cape,fat***@gmail.com,+27 83 3****,Discovery Bank,,1,2023-11-25 17:57:24,0,Self-Employed,54944.95
264,8A8D678348ED,Nokwanda,Dlamini,1973-09-21,M,Mpumalanga,nok***@icloud.com,+27 79 9****,Capitec,,1,2024-01-21 10:36:23,1,,33514.63
265,C0F188ACA0EF,Fatima,Daniels,2002-09-07,Female,Eastern Cape,fat***@yahoo.co.za,+27 76 9****,Standard Bank,savings,1,2026-05-11 17:19:32,0,Unemployed,57989.17
266,86201ABE8745,Trevor,Singh,1983-12-13,Female,Western Cape,tre***@webmail.co.za,+27 85 9****,Nedbank,CHEQUE,1,2025-03-12 19:04:33,0,Unemployed,19631.91
267,9BDDB40DF9B4,Mandla,Dlamini,1973-06-25,F,KwaZulu-Natal,man***@outlook.com,+27 74 8****,Discovery Bank,Cheque,1,2023-12-11 08:06:22,0,Self-Employed,13801.01
268,B425D76CEA52,Bongani,Coetzee,1992-03-21,M,Free State,bon***@webmail.co.za,,,CHEQUE,1,2024-04-05 07:37:36,0,Unemployed,12091.49
269,EC23890B3753,Mandla,Singh,1992-05-19,Prefer not to say,Western Cape,man***@gmail.com,+27 84 6****,FNB,Savings,1,2024-01-04 07:35:28,0,,48131.08
270,D5E1EC23E8DB,Ayesha,Langa,1981-01-03,,Limpopo,aye***@icloud.com,+27 84 6****,Absa,Cheque,1,2024-04-30 08:12:09,0,,76806.72
271,32E60FC9E6C0,Trevor,Coetzee,1987-05-05,Female,Gauteng,tre***@outlook.com,+27 72 7****,TymeBank,savings,1,2026-05-23 12:26:52,1,Unemployed,
272,461869653CBE,Palesa,Ngcobo,04 May 1969,Non-binary,Eastern Cape,pal***@webmail.co.za,+27 72 2****,Absa,,1,2026-03-17 16:35:17,0,Employed,75988.27
273,549FD8173745,Liesl,Pillay,1999-09-20,F,KwaZulu-Natal,lie***@yahoo.co.za,+27 74 7****,FNB,savings,1,2024-08-10 15:27:33,1,Unemployed,11520.67
274,8A1924CDC261,Bongani,Petersen,1970-02-24,Prefer not to say,Western Cape,bon***@outlook.com,+27 83 8****,,Cheque,1,2025-05-20 18:15:47,0,employed,17639.93
275,79470689F422,Francois,Ngcobo,1976-02-12,Non-binary,Mpumalanga,fra***@gmail.com,+27 82 4****,TymeBank,CHEQUE,1,2025-11-21 08:59:29,0,Employed,51164.77
276,9AA76C0947E9,Liesl,Dlamini,06-24-1965,Prefer not to say,,lie***@webmail.co.za,+27 76 4****,Nedbank,Savings,1,2023-11-28 11:22:47,0,Employed,70288.56
277,97E1C65EDEFF,Trevor,Hendricks,1967-03-13,F,Gauteng,tre***@outlook.com,+27 79 6****,Capitec,Cheque,1,2023-01-28 14:03:43,0,Pensioner,60307.37
278,2D75BF75A533,Fatima,Hendricks,1996-02-25,Male,Eastern Cape,fat***@gmail.com,+27 83 7****,Discovery Bank,Cheque,0,2025-04-01 08:17:12,1,,19973.26
279,A38C13D0D927,Mandla,Arendse,1998-05-23,,Gauteng,man***@webmail.co.za,,TymeBank,Cheque,1,2026-05-27 10:27:11,0,Pensioner,27826.75
280,34F4A2F0294D,Thandi,Mabunda,2000-03-11,Female,Eastern Cape,tha***@icloud.com,+27 84 7****,Standard Bank,Savings,1,2024-12-03 16:46:30,1,employed,8285.83
281,6C9084C4FF79,Nomsa,Steyn,19810912,M,Northern Cape,nom***@outlook.com,+27 84 1****,Standard Bank,Savings,1,2025-02-25 19:25:38,0,Self-Employed,17000.23
282,A0C9A661461B,Riaan,Mokoena,1997-08-17,M,Eastern Cape,ria***@outlook.com,+27 76 2****,Capitec,Cheque,0,2025-12-30 10:00:41,0,EMPLOYED,32683.26
283,A04D11BD1D9F,Riaan,Langa,,Male,Eastern Cape,ria***@gmail.com,+27 84 2****,Absa,Cheque,0,2024-10-26 15:13:37,0,Self-Employed,59735.89
284,59C644913766,Nadine,Singh,1970-08-06,Female,Western Cape,nad***@icloud.com,+27 73 1****,TymeBank,Savings,0,2023-01-25 10:24:24,0,Employed,62258.43
285,115BC7D4FA37,Michael,JACOBS,1980-02-09,Male,Mpumalanga,mic***@webmail.co.za,+27 82 9****,Standard Bank,Savings,1,2026-01-18 10:01:52,0,Employed,12692.46
286,665334ED17FD,Sarah,Jacobs,1965-04-01,F,Gauteng,sar***@yahoo.co.za,+27 84 4****,Capitec,Cheque,1,2024-11-16 12:43:27,1,EMPLOYED,51856.87
287,667E4FA5D2C2,Sipho,Botha,,Male,KwaZulu-Natal,sip***@webmail.co.za,+27 82 9****,Standard Bank,savings,1,2023-09-19 12:49:24,0,Unemployed,41096.64
288,25ACC41BF2D9,Palesa,Vermeulen,1986-03-26,Prefer not to say,Eastern Cape,pal***@icloud.com,+27 74 8****,Capitec,Savings,1,2023-10-01 10:03:58,0,Unemployed,70007.94
289,F8D12E8F4EBF,Fatima,Mthembu,1974-09-14,F,Western Cape,fat***@gmail.com,,Absa,,1,2025-05-02 11:48:11,0,EMPLOYED,44558.75
290,DAADBC27ECC8,amina,Arendse,,,KwaZulu-Natal,ami***@webmail.co.za,+27 76 6****,FNB,Cheque,1,2025-12-04 19:08:47,1,Pensioner,21417.98
291,1F699F01E571,Priya,Langa,2003-02-27,Male,Free State,pri***@yahoo.co.za,+27 78 1****,,Cheque,1,2024-01-20 13:40:59,0,Self-Employed,78249.74
292,8D884916D0C3,Deon,Singh,1967-01-11,M,Free State,deo***@webmail.co.za,+27 83 2****,,CHEQUE,1,2024-08-17 12:09:43,0,Employed,11996.81
293,F55C46C50201,Trevor,Mabunda,1974-12-06,Non-binary,KwaZulu-Natal,tre***@gmail.com,+27 85 4****,Nedbank,Cheque,1,2023-07-19 07:09:49,0,employed,64803.73
294,24567F29FBA3,Amina,Dlamini,06-06-1994,F,Limpopo,ami***@outlook.com,+27 84 5****,Absa,Cheque,1,2024-10-04 18:05:43,0,employed,70805.65
295,A1DEA954AB3A,Michael,MAHLANGU,1968-12-26,Female,Gauteng,mic***@webmail.co.za,+27 83 9****,FNB,CHEQUE,0,2025-04-02 17:04:20,0,employed,57671.81
296,284A2E2CC178,Pieter,Mthembu,1967-09-05,Prefer not to say,Mpumalanga,pie***@outlook.com,+27 85 5****,,Savings,1,2024-09-02 21:55:26,1,EMPLOYED,
297,6ACE8C8E8FA0,Sarah,Zulu,1984-03-07,F,Free State,sar***@gmail.com,+27 84 7****,Discovery Bank,,1,2023-10-30 22:55:20,0,,35479.0
298,0EE1D1DB625C,Thandi,Mthembu,1973-11-15,F,KwaZulu-Natal,tha***@outlook.com,+27 84 1****,Capitec,savings,1,2025-10-19 21:26:26,0,Unemployed,36938.69
299,A79F4C86D8FC,Bongani,Dlamini,1976-08-14,F,Free State,bon***@gmail.com,+27 72 1****,,Savings,1,2026-04-05 08:42:18,0,Self-Employed,39097.24
300,B027BB5CEC4A,Trevor,Singh,1972-06-26,Male,Eastern Cape,tre***@webmail.co.za,,FNB,savings,1,2025-05-30 14:35:25,1,employed,67141.24
